date,ticker,setups,catalyst,score,entry,stop,target_1r,target_2r,rr,rsi14,vol_x_avg,headline
2026-08-20,SUNDRMFAST,S2,NEWS,3,1228.4,1085.25,1371.55,1514.7,0.15,83.2,0.33,Is It Smart To Buy Sundram Fasteners Limited (NSE:SUNDRMFAST) Before It Goes Ex-Dividend? - simplywall.st
2026-08-20,MACPOWER,S2,NEWS,3,1945.9,1561.0,2330.8,2715.7,0.14,77.2,0.65,Shareholders meeting
2026-08-20,RRKABEL,S2,NEWS,3,2894.2,2704.08,3084.32,3274.43,0.14,70.5,0.36,Is It Time To Consider Buying R R Kabel Limited (NSE:RRKABEL)? - simplywall.st
2026-08-20,WSTCSTPAPR,S2,NEWS,3,636.25,574.0,698.5,760.75,0.14,69.4,0.68,Copy of Newspaper Publication
2026-08-20,INGERRAND,S2,NEWS,3,4705.6,4220.0,5191.2,5676.8,0.13,62.0,0.61,INGERRAND Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,EMIL,S2,NEWS,3,191.06,143.99,238.13,285.2,0.12,80.3,0.1,EMIL Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,TVSSRICHAK,S2,NEWS,3,4922.7,3850.0,5995.4,7068.1,0.12,76.9,0.87,Press Release
2026-08-20,PPLPHARMA,S2,EXP,3,216.66,200.1,233.22,249.78,0.11,70.2,0.56,Acquisition
2026-08-20,JAYSREETEA,S1+S3,NEWS,3,100.81,85.0,116.62,132.43,0.1,72.6,4.69,Updates
2026-08-20,PVRINOX,S2,NEWS,3,1219.5,1130.1,1308.9,1398.3,0.1,73.9,0.34,Copy of Newspaper Publication
2026-08-20,RBLBANK,S2,EXP,3,392.3,376.4,408.2,424.1,0.1,62.6,0.8,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,RITCO,S2,ERN,3,322.7,273.05,372.35,422.0,0.1,68.2,0.94,We Think That There Are More Issues For Ritco Logistics (NSE:RITCO) Than Just Sluggish Earnings - simplywall.st
2026-08-20,TI,S2,EXP,3,582.45,480.95,683.95,785.45,0.1,81.7,0.45,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,SAILIFE,S2,ERN,3,1471.6,1319.5,1623.7,1775.8,0.08,67.2,0.91,Sai Life Sciences (NSE:SAILIFE) Posted Healthy Earnings But There Are Some Other Factors To Be Aware Of - simplywall.st
2026-08-20,APLAPOLLO,S2,NEWS,3,2140.0,1942.5,2337.5,2535.0,0.07,76.7,0.63,Copy of Newspaper Publication
2026-08-20,GAEL,S2,NEWS,3,183.36,165.0,201.72,220.08,0.07,64.3,0.87,GAEL Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,WINDLAS,S2,NEWS,3,988.2,808.05,1168.35,1348.5,0.07,66.1,0.74,Windlas Biotech Share Price Target 2027 to 2030: Analyst Outlook - Univest
2026-08-20,BOSCHLTD,S2,,3,48750.0,42000.0,55500.0,62250.0,0.06,79.7,0.97,Bosch Ltd. Share Price 52-Week High: Price and Sector View - Univest
2026-08-20,LT,S4,EXP,3,4081.0,3990.0,4172.0,4263.0,0.06,58.7,0.65,Bagging/Receiving of orders/contracts
2026-08-20,WELCORP,S1,NEWS,3,2005.2,1815.2,2195.2,2385.2,0.06,82.1,1.0,WELCORP Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,ROLEXRINGS,S2,EXP,3,185.82,152.82,218.82,251.82,0.05,72.7,0.58,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,HAPPYFORGE,S2,ERN,3,2328.2,1858.1,2798.3,3268.4,0.03,90.4,0.6,Do Happy Forgings' (NSE:HAPPYFORGE) Earnings Warrant Your Attention? - simplywall.st
2026-08-20,RATNAVEER,S2,NEWS,3,269.24,204.41,334.07,398.9,0.02,84.4,0.86,Record Date
2026-08-20,DIAMONDYD,S2,ERN,2,1175.0,1150.1,1199.9,1224.8,2.81,51.3,0.11,Prataap Snacks Limited (NSE:DIAMONDYD) Just Released Its Third-Quarter Results And Analysts Are Updating Their Estimates - simplywall.st
2026-08-20,GUJALKALI,S4,EXP,2,676.85,655.5,698.2,719.55,1.97,53.6,0.3,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,RUPA,S3,EXP,2,155.29,148.0,162.58,169.87,1.96,43.9,2.45,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,MANOMAY,S4,ERN,2,211.44,207.02,215.86,220.28,1.94,56.7,0.9,MANOMAY Mar 2026 Earnings: EPS of ₹2.77 on Revenue of ₹203.97 Crore - Margin Guidance - Vinanet
2026-08-20,IFBAGRO,S4,ERN,2,1007.9,961.0,1054.8,1101.7,1.89,54.1,0.79,IFB Agro Industries' (NSE:IFBAGRO) five-year total shareholder returns outpace the underlying earnings growth - simplywall.st
2026-08-20,DHARMAJ,S4,NEWS,2,270.05,262.05,278.05,286.05,1.87,52.2,0.32,Copy of Newspaper Publication
2026-08-20,KHAITANLTD,S4,,2,146.94,137.15,156.73,166.52,1.84,55.9,0.15,KHAITANLTD Historical Data - Equitypandit
2026-08-20,BHAGYANGR,S4,ERN,2,384.0,357.3,410.7,437.4,1.76,50.5,0.62,Bhagyanagar India's (NSE:BHAGYANGR) 54% CAGR outpaced the company's earnings growth over the same five-year period - simplywall.st
2026-08-20,EVEREADY,S4,NEWS,2,355.05,346.5,363.6,372.15,1.74,51.1,0.71,Updates
2026-08-20,SUPERHOUSE,S4,NEWS,2,164.53,156.19,172.87,181.21,1.74,54.2,0.52,Superhouse Share Price Target 2027 to 2030: Analyst Outlook - Univest
2026-08-20,BHEL,S2,NEWS,2,413.5,400.2,426.8,440.1,1.69,50.4,0.56,BHEL Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,MIDHANI,S2,NEWS,2,420.5,398.8,442.2,463.9,1.66,50.3,0.28,Mishra Dhatu Nigam shares surge 12% to hit 52-week high on securing S400 approval from GE Aerospace - Upstox
2026-08-20,INDOSTAR,S4,ERN,2,251.4,225.65,277.15,302.9,1.58,50.9,0.4,The Market Doesn't Like What It Sees From IndoStar Capital Finance Limited's (NSE:INDOSTAR) Earnings Yet - simplywall.st
2026-08-20,ADANIENT,S2,EXP,2,2994.9,2932.8,3057.0,3119.1,1.56,45.7,0.69,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,POLYPLEX,S2+S4,EXP,2,1170.9,1107.3,1234.5,1298.1,1.46,58.1,0.22,Why Is Polyplex Corporation Share Price Falling: Key Reasons and Investor Analysis 2026 - Univest
2026-08-20,JLHL,S2+S4,ERN,2,317.7,301.7,333.7,349.7,1.39,55.1,0.21,Jupiter Life Line Hospitals' (NSE:JLHL) Shareholders May Want To Dig Deeper Than Statutory Profit - simplywall.st
2026-08-20,APOLLOHOSP,S2,EXP,2,8735.0,8507.5,8962.5,9190.0,1.38,47.1,0.71,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,PDSL,S4,NEWS,2,370.15,355.25,385.05,399.95,1.27,54.7,0.97,PDS (NSE:PDSL) Could Be A Buy For Its Upcoming Dividend - simplywall.st
2026-08-20,INNOVANA,S3,NEWS,2,318.85,290.0,347.7,376.55,1.22,46.8,2.08,"Innova Captab Share Price Target 2026: Rs 1,150 Analyst Forecast - Univest"
2026-08-20,SHIVAUM,S2,NEWS,2,445.0,421.0,469.0,493.0,1.21,60.2,0.13,Shiv Aum Steels Share Price Target 2027 to 2030: Analyst Outlook - Univest
2026-08-20,GREENLAM,S4,ERN,2,256.2,237.4,275.0,293.8,1.19,52.2,0.14,Analyst Estimates: Here's What Brokers Think Of Greenlam Industries Limited (NSE:GREENLAM) After Its First-Quarter Report - simplywall.st
2026-08-20,DIFFNKG,S4,NEWS,2,401.8,356.75,446.85,491.9,1.16,51.6,0.31,Updates
2026-08-20,IKS,S2,NEWS,2,1791.6,1686.4,1896.8,2002.0,1.1,48.5,0.56,Copy of Newspaper Publication
2026-08-20,CAPLIPOINT,S2,EXP,2,2529.7,2382.5,2676.9,2824.1,0.99,49.4,0.44,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,FMGOETZE,S4,ERN,2,474.0,445.65,502.35,530.7,0.95,51.2,0.93,"FMGOETZE Q2 2026 Earnings: Robust Revenue Growth Amid Margin Headwinds, Stock Declines 3% - Quarterly Profit Report - Vinanet"
2026-08-20,HIRECT,S4,EXP,2,1278.4,1162.3,1394.5,1510.6,0.95,55.2,0.33,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,VRLLOG,S2,EXP,2,295.45,280.0,310.9,326.35,0.95,69.4,0.12,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,AURUM,S4,NEWS,2,229.8,218.4,241.2,252.6,0.9,55.6,0.25,General Updates
2026-08-20,VISHNU,S2+S4,NEWS,2,625.2,580.3,670.1,715.0,0.82,56.8,0.39,Operating cash flow per share of Vishnu Chemicals Limited – NSE:VISHNU - TradingView
2026-08-20,IMPAL,S4,ERN,2,1106.6,1046.0,1167.2,1227.8,0.79,52.5,0.97,IMPAL Rises 3.4% on Q2 Profit Growth - HDFC Sky
2026-08-20,ONWARDTEC,S4,NEWS,2,292.25,275.0,309.5,326.75,0.79,56.6,0.65,Updates
2026-08-20,PRUDENT,S2,NEWS,2,3363.5,3247.6,3479.4,3595.3,0.79,61.7,0.17,Prudent Corporate Advisory Services Share Price Target 2027 to 2030 - Univest
2026-08-20,AYMSYNTEX,S2,NEWS,2,262.5,240.35,284.65,306.8,0.67,59.7,0.63,AYM Syntex Share Price Target 2026: Rs 260 Analyst Forecast - Univest
2026-08-20,VINDHYATEL,S2,NEWS,2,2436.0,2186.1,2685.9,2935.8,0.66,61.5,0.19,Copy of Newspaper Publication
2026-08-20,VSSL,S2,NEWS,2,356.0,325.65,386.35,416.7,0.66,71.8,0.44,Record Date
2026-08-20,MONARCH,S2+S4,,2,391.85,366.3,417.4,442.95,0.59,61.0,0.21,Why You Might Be Interested In Monarch Networth Capital Limited (NSE:MONARCH) For Its Upcoming Dividend - simplywall.st
2026-08-20,SAHYADRI,S2,NEWS,2,374.9,329.8,420.0,465.1,0.58,69.0,0.46,Shareholders meeting
2026-08-20,AEROENTER,S4,NEWS,2,130.65,121.31,139.99,149.33,0.57,56.2,0.51,Aeroflex Enterprises Share Price Target 2026: Rs 120 Analyst Forecast - Univest
2026-08-20,ARVSMART,S2,NEWS,2,659.1,595.6,722.6,786.1,0.55,60.9,0.13,General Updates
2026-08-20,SOFTTECH,S4,NEWS,2,424.4,402.0,446.8,469.2,0.49,51.8,0.34,General Updates
2026-08-20,DICIND,S2,ERN,2,589.6,497.65,681.55,773.5,0.45,67.2,0.35,DICIND Q1 2026 Earnings: Modest Revenue Growth and Steady EPS Amid Cautious Demand - Pre-Announcement Alert - Vinanet
2026-08-20,JNKINDIA,S4,EXP,2,450.35,380.35,520.35,590.35,0.45,50.1,0.31,Analysts/Institutional Investor Meet/Con. Call Updates
2026-08-20,GANESHHOU,S4,ERN,2,826.8,751.25,902.35,977.9,0.42,57.5,0.33,GANESHHOU.NS Mar 2026 Earnings: Narrow Loss as Revenue Holds Steady; Markets Eye Gradual Recovery - Vinanet
2026-08-20,NPST,S4,EXP,2,1606.9,1416.3,1797.5,1988.1,0.42,55.5,0.46,Network People Services Technologies Limited's (NSE:NPST) Popularity With Investors Is Clear - simplywall.st
2026-08-20,VMART,S4,NEWS,2,806.7,766.75,846.65,886.6,0.41,58.0,0.39,VMART Forecast — Price Target — Prediction for 2027 - TradingView
2026-08-20,DCMNVL,S2,ERN,2,175.62,156.41,194.83,214.04,0.31,64.3,0.64,"DCMNVL Mar 2026 Earnings: Moderate Revenue Hold, EPS Pressures Weigh on Sentiment - Guidance Accuracy Score - Vinanet"
2026-08-20,TCPLPACK,S2,NEWS,2,4100.9,3115.0,5086.8,6072.7,0.31,66.8,0.18,TCPL Packaging (NSE:TCPLPACK) Could Be A Buy For Its Upcoming Dividend - simplywall.st
2026-08-20,GLOBAL,S4,,2,106.29,81.6,130.98,155.67,0.21,55.5,0.38,"Indian shares snap losing run led by IT, financials as bond markets steady - Reuters"
2026-08-20,ARIES,S2,EXP,2,435.1,336.0,534.2,633.3,0.2,77.8,0.82,Why Is Aries Agro Share Price Falling: Key Reasons and Investor Analysis 2026 - Univest
2026-08-20,SCPL,S2,ERN,2,670.55,580.2,760.9,851.25,0.2,64.9,0.26,Sheetal Cool Products Limited (SCPL.NS) Mar 2026 Earnings: Healthy Profitability Despite Revenue Volatility - Vinanet
2026-08-20,CNL,S2,ERN,2,1248.15,1078.2,1418.1,1588.05,0.16,72.3,0.03,Creative Newtech Mar 2026 Earnings: Steady EPS of ₹8.26 on Revenue of ₹719 Crore – Modest Stock Uptick - Profit Margin Analysis - Vinanet
2026-08-20,STEELCAS,S2,ERN,2,358.7,324.35,393.05,427.4,0.14,70.4,0.93,STEELCAS Mar 2026 Earnings: EPS of ₹2.29 on Revenue of ₹112 Crore; Stock Declines 2% - Subscription Growth Report - Vinanet
2026-08-20,COMSYN,S2,EXP,2,289.77,204.49,375.05,460.33,0.1,80.9,0.08,Here's Why Commercial Syn Bags (NSE:COMSYN) Has Caught The Eye Of Investors - simplywall.st
2026-08-20,KANPRPLA,S2,ERN,2,266.18,203.0,329.36,392.54,0.1,68.8,0.67,KANPRPLA Mar 2026 Earnings: EPS of ₹6.08 on Revenue of ₹179 Crore; Stock Gains 3.55% - Earnings Growth Forecast - Vinanet
2026-08-20,ALBERTDAVD,S2,NEWS,2,863.15,771.5,954.8,1046.45,0.05,76.3,0.59,Albert David Limited: Testing Support Levels After Marginal Decline - Dip Buy Trade - Vinanet
2026-08-20,MATRIMONY,S2,EXP,2,558.2,448.05,668.35,778.5,0.03,80.9,0.29,Analysts/Institutional Investor Meet/Con. Call Updates
